phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
VWXY20_COMPLICATIO_MEDICAL_SURGI_CARE	Complications of medical and surgical care	XX External causes of morbidity and mortality (VWXY20_)	155	260250	0.81736	0
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_BLOOD_ALCOHOL_LEVEL	Evidence of alcohol involvement determined by blood alcohol level	XX External causes of morbidity and mortality (VWXY20_)	171	259448	0.80128	0
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_LEVEL_INTOX	Evidence of alcohol involvement determined by level of intoxication	XX External causes of morbidity and mortality (VWXY20_)	152	259466	0.7973	0
VWXY20_FALL_SAME_LEVEL	Fall on same level	XX External causes of morbidity and mortality (VWXY20_)	555	194490	1.0283	1
VWXY20_FALL_SAME_LEVEL_INVOLVI_ICE_SNOW	Fall on same level involving ice and snow	XX External causes of morbidity and mortality (VWXY20_)	80	194883	0.59458	0
VWXY20_OTHER_EXTER_CAUSES_ACCIDENTAL_INJURY	Other external causes of accidental injury	XX External causes of morbidity and mortality (VWXY20_)	1649	258540	1.0331	0
VWXY20_SEQUEL_EXTER_CAUSES_MORBIDI_MORTA	Sequelae of external causes of morbidity and mortality	XX External causes of morbidity and mortality (VWXY20_)	105	260300	0.72038	0
VWXY20_SUICI_OTHER_INTENTI_SELF_H	Suicide or other Intentional self-harm	Psychiatric endpoints	1058	259347	1.0523	0
VWXY20_SUPPLE_FACTO_RELATED_CAUSES_MORBIDI_MORTA_CLASSIFIED_ELSEW	Supplementary factors related to causes of morbidity and mortality classified elsewhere	XX External causes of morbidity and mortality (VWXY20_)	545	259860	1.0235	0
VWXY20_SURGI_OPERA_OTHER_SURGI_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED	"Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"	XX External causes of morbidity and mortality (VWXY20_)	84	259534	0.67314	0
VWXY20_SURGI_OTHER_MEDICAL_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED	"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"	XX External causes of morbidity and mortality (VWXY20_)	101	260250	0.71667	0
VWXY20_TRANSPO_ACCIDENTS	Transport accidents	XX External causes of morbidity and mortality (VWXY20_)	222	258540	0.88389	0
VWXY20_TYPE_ACCIDENT	Type of accident	XX External causes of morbidity and mortality (VWXY20_)	176	259860	0.82548	1
VWXY20_UNSPE_FALL	Unspecified fall	XX External causes of morbidity and mortality (VWXY20_)	143	194820	0.77757	0
VWXY20_VAPAA_TAPATURMAT	!!!Vapaa-ajan tapaturmat	XX External causes of morbidity and mortality (VWXY20_)	137	259482	0.76978	0
WEIGHTLOSS	Weight loss	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1387	259018	1.0283	0
WET_AMD	Wet age-related macular degeneration	VII Diseases of the eye and adnexa (H7_)	2613	245496	1.0426	10
Z21_ACQUI_ABSENCE_LIMB	Acquired absence of limb	XXI Factors influencing health status and contact with health services (Z21_)	119	231085	0.70929	0
Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED	"Acquired absence of organs, not elsewhere classified"	XXI Factors influencing health status and contact with health services (Z21_)	170	231085	0.83365	2
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	"Additional codes for the location of defect, injury or illness"	XXI Factors influencing health status and contact with health services (Z21_)	712	259693	1.0378	2
Z21_ADJUS_MANAG_IMPLANTNTED_DEVICE	Adjustment and management of implanted device	XXI Factors influencing health status and contact with health services (Z21_)	2393	229239	1.0283	0
Z21_ALCOHOL_ABUSE_COUNSELLI_SURVE	Alcohol abuse counselling and surveillance	Alcohol related diseases	290	260115	0.92734	0
Z21_ANKLE_FOOT	Ankle and foot	XXI Factors influencing health status and contact with health services (Z21_)	130	259693	0.78937	0
Z21_ANTEN_SCREE	Antenatal screening	XXI Factors influencing health status and contact with health services (Z21_)	21853	105999	1.0767	1
Z21_ARTIF_OPENI_STATUS	Artificial opening status	XXI Factors influencing health status and contact with health services (Z21_)	695	231085	1.0378	0
Z21_ASYMP_HUMAN_IMMUNODEFICIENCY_VIRUS_HIV_INFECTION_STATUS	Asymptomatic human immunodeficiency virus [HIV] infection status	XXI Factors influencing health status and contact with health services (Z21_)	122	258042	0.75818	0
Z21_ATTN_ARTIF_OPENI	Attention to artificial openings	XXI Factors influencing health status and contact with health services (Z21_)	479	229239	1.0094	0
Z21_CARE_INVOLVI_DIALY	Care involving dialysis	XXI Factors influencing health status and contact with health services (Z21_)	1373	229239	1.0426	4
Z21_CARE_INVOLVI_USE_REHAB_PROCED	Care involving use of rehabilitation procedures	XXI Factors influencing health status and contact with health services (Z21_)	15099	229239	1.0523	1
Z21_CARRIER_INFECTIOUS_DISEA	Carrier of infectious disease	XXI Factors influencing health status and contact with health services (Z21_)	318	258042	0.96773	0
Z21_CONTACT_W_EXPOS_COMMUNICAB_DISEA	Contact with and exposure to communicable diseases	XXI Factors influencing health status and contact with health services (Z21_)	1473	258042	1.0378	0
Z21_CONTRACEPTIVE_MANAG	Contraceptive management	XXI Factors influencing health status and contact with health services (Z21_)	16049	214900	1.0378	1
Z21_CONVALESCENCE	Convalescence	XXI Factors influencing health status and contact with health services (Z21_)	976	229239	1.0426	0
Z21_COUNSELLI_RELATED_SEXUAL_ATTIT_BEHVI_ORIEN	"Counselling related to sexual attitude, behaviour and orientation"	XXI Factors influencing health status and contact with health services (Z21_)	228	223409	0.85434	0
Z21_DEPENDENCE_ENABL_MACHINES_DEVICES_NOT_ELSEW_CLASSIFIED	"Dependence on enabling machines and devices, not elsewhere classified"	XXI Factors influencing health status and contact with health services (Z21_)	207	231085	0.86692	5
Z21_DESEN_ALLERGE	Desensitization to allergens	XXI Factors influencing health status and contact with health services (Z21_)	844	258776	1.0571	0
Z21_DONORS_ORGANS_TISSU	Donors of organs and tissues	XXI Factors influencing health status and contact with health services (Z21_)	159	229239	0.82956	1
Z21_EXAM_ENCOUNTER_ADMINISTR_PURPO	Examination and encounter for administrative purposes	XXI Factors influencing health status and contact with health services (Z21_)	208	137166	0.87537	0
Z21_EXAM_OBSER_OTH_REASO	Examination and observation for other reasons	XXI Factors influencing health status and contact with health services (Z21_)	16773	137166	1.0966	1
Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL	Family history of certain disabilities and chronic diseases leading to disablement	XXI Factors influencing health status and contact with health services (Z21_)	617	231085	1.0188	7
Z21_FAMILY_HISTORY_MALIG_NEOPLASM	Family history of malignant neoplasm	XXI Factors influencing health status and contact with health services (Z21_)	1430	231085	1.0916	15
Z21_FAMILY_HISTORY_OTH_CONDI	Family history of other conditions	XXI Factors influencing health status and contact with health services (Z21_)	85	231085	0.67314	0
Z21_FAMILY_HISTORY_OTH_SPECIFIC_DISORD	Family history of other specific disorders	XXI Factors influencing health status and contact with health services (Z21_)	153	231085	0.85434	4
Z21_FIT_ADJ_OTH_DEVICES	Fitting and adjustment of other devices	XXI Factors influencing health status and contact with health services (Z21_)	5972	229239	1.0669	2
Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE	Follow-up care involving plastic surgery	XXI Factors influencing health status and contact with health services (Z21_)	823	229239	1.0523	0
Z21_FOLLOW__EXAM_TREAT_CONDI_OTH_MALIG_NEOPLASMS	Follow-up examination after treatment for conditions other than malignant neoplasms	XXI Factors influencing health status and contact with health services (Z21_)	15329	137166	1.0669	0
Z21_FOLLOW__EXAM_TREAT_MALIG_NEOPLASMS	Follow-up examination after treatment for malignant neoplasms	XXI Factors influencing health status and contact with health services (Z21_)	2010	137166	1.0331	0
Z21_GENERAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	General examination and investigation of persons without complaint and reported diagnosis	XXI Factors influencing health status and contact with health services (Z21_)	27929	137166	1.1371	2
Z21_LIVEB_INFANTS_ACCOR_PLACE_BIRTH	Liveborn infants according to place of birth	XXI Factors influencing health status and contact with health services (Z21_)	106	105999	0.74291	0
Z21_LUNG_TRANSPLANT_STATUS	Lung transplant status	XXI Factors influencing health status and contact with health services (Z21_)	117	260288	0.74291	0
Z21_MEDICAL_OBSER_EVALU_SUSPECTED_DISEA_CONDI	Medical observation and evaluation for suspected diseases and conditions	XXI Factors influencing health status and contact with health services (Z21_)	40992	137166	1.1116	0
Z21_NEED_IMMUNI_OTH_SINGLE_VIRAL_DISEA	Need for immunization against other single viral diseases	XXI Factors influencing health status and contact with health services (Z21_)	383	258042	0.99534	0
Z21_OCCUPAT_EXPOS_RISK_	Occupational exposure to risk-factors	XXI Factors influencing health status and contact with health services (Z21_)	460	254264	1.0047	0
Z21_OTHER_MEDICAL_CARE	Other medical care	XXI Factors influencing health status and contact with health services (Z21_)	4906	229239	1.0188	1
Z21_OTHER_ORTHOPA_FOLLOW__CARE	Other orthopaedic follow-up care	XXI Factors influencing health status and contact with health services (Z21_)	1108	229239	1.0426	1
Z21_OTHER_POSTS_STATES	Other postsurgical states	XXI Factors influencing health status and contact with health services (Z21_)	959	231085	1.0331	0
Z21_OTHER_PROBL_RELATED_PRIMARY_SUPPORT_GROUP_INCLU_FAMILY_CIRCUMSTANC	"Other problems related to primary support group, including family circumstances"	XXI Factors influencing health status and contact with health services (Z21_)	2347	254264	1.0331	1
Z21_OTHER_PROBL_RELATED_UPBRI	Other problems related to upbringing	XXI Factors influencing health status and contact with health services (Z21_)	84	254264	0.6767	0
Z21_OTHER_SPECIAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	Other special examinations and investigations of persons without complaint or reported diagnosis	XXI Factors influencing health status and contact with health services (Z21_)	66004	137166	1.1319	5
Z21_OTHER_SURGI_FOLLOW__CARE	Other surgical follow-up care	XXI Factors influencing health status and contact with health services (Z21_)	429	229239	1.0	0
Z21_OUTCO_DELIV	Outcome of delivery	XXI Factors influencing health status and contact with health services (Z21_)	8009	105999	1.062	0
Z21_PERSONAL_HISTORY_ALLERGY_DRUGS_MEDICAM_BIOLO_SUBST	"Personal history of allergy to drugs, medicaments and biological substances"	XXI Factors influencing health status and contact with health services (Z21_)	87	231085	0.68027	0
Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA	Personal history of certain other diseases	XXI Factors influencing health status and contact with health services (Z21_)	251	231085	0.92293	1
Z21_PERSONAL_HISTORY_MALIG_NEOPLASM	Personal history of malignant neoplasm	XXI Factors influencing health status and contact with health services (Z21_)	385	231085	1.0094	0
Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI	Personal history of other diseases and conditions	XXI Factors influencing health status and contact with health services (Z21_)	1632	231085	1.0235	0
Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED	"Personal history of risk-factors, not elsewhere classified"	XXI Factors influencing health status and contact with health services (Z21_)	218	231085	0.87962	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	Persons encountering health services in circumstances related to reproduction	XXI Factors influencing health status and contact with health services (Z21_)	45505	214900	1.0523	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES	Persons encountering health services for examination and investigation	XXI Factors influencing health status and contact with health services (Z21_)	123239	137166	1.1422	6
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1	Persons encountering health services in other circumstances	XXI Factors influencing health status and contact with health services (Z21_)	36996	223409	1.0866	3
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2	Persons encountering health services in other circumstances	XXI Factors influencing health status and contact with health services (Z21_)	7779	223409	1.0475	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED	"Persons encountering health services for other counselling and medical advice, not elsewhere classified"	XXI Factors influencing health status and contact with health services (Z21_)	26978	223409	1.0866	4
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE	Persons encountering health services for specific procedures and health care	XXI Factors influencing health status and contact with health services (Z21_)	31166	229239	1.0475	2
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED	"Persons encountering health services for specific procedures, not carried out"	XXI Factors influencing health status and contact with health services (Z21_)	819	229239	1.0426	0
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA	Persons with potential health hazards related to communicable diseases	XXI Factors influencing health status and contact with health services (Z21_)	2363	258042	1.0235	1
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS	Persons with potential health hazards related to family and personal history and certain conditions influencing health status	XXI Factors influencing health status and contact with health services (Z21_)	29320	231085	1.0378	2
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC	Persons with potential health hazards related to socioeconomic and psychosocial circumstances	XXI Factors influencing health status and contact with health services (Z21_)	6141	254264	1.0426	0
Z21_POSTPA_CARE_EXAMI	Postpartum care and examination	XXI Factors influencing health status and contact with health services (Z21_)	3805	105999	1.0378	0
Z21_PREGNAC_EXAM_TEST	Pregnancy examination and test	XXI Factors influencing health status and contact with health services (Z21_)	6467	105999	1.0523	0
Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS	Presence of cardiac and vascular implants and grafts	XXI Factors influencing health status and contact with health services (Z21_)	9853	231085	1.0571	6
Z21_PRESENCE_OTH_DEVICES	Presence of other devices	XXI Factors influencing health status and contact with health services (Z21_)	3846	231085	1.0426	4
Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS	Presence of other functional implants	XXI Factors influencing health status and contact with health services (Z21_)	10179	231085	1.0283	4
Z21_PROBL_RELATED_CARE__DEPENDENCY	Problems related to care-provider dependency	XXI Factors influencing health status and contact with health services (Z21_)	97	223409	0.69468	0
Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC	Problems related to certain psychosocial circumstances	XXI Factors influencing health status and contact with health services (Z21_)	1841	254264	1.0283	0
Z21_PROBL_RELATED_EMPLO_UNEMP	Problems related to employment and unemployment	XXI Factors influencing health status and contact with health services (Z21_)	381	254264	0.96773	0
Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC	Problems related to housing and economic circumstances	XXI Factors influencing health status and contact with health services (Z21_)	231	254264	0.88817	0
Z21_PROBL_RELATED_LIFESTYLE	Problems related to lifestyle	XXI Factors influencing health status and contact with health services (Z21_)	1794	223409	1.0331	0
Z21_PROBL_RELATED_LIFE_M_DIFFICULTY	Problems related to life-management difficulty	XXI Factors influencing health status and contact with health services (Z21_)	1899	223409	1.0283	0
Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE	Problems related to medical facilities and other health care	XXI Factors influencing health status and contact with health services (Z21_)	939	223409	1.0378	0
Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH	Problems related to negative life events in childhood	XXI Factors influencing health status and contact with health services (Z21_)	319	254264	0.94962	1
Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC	Problems related to other psychosocial circumstances	XXI Factors influencing health status and contact with health services (Z21_)	156	254264	0.80128	0
Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT	Problems related to physical environment	XXI Factors influencing health status and contact with health services (Z21_)	132	254264	0.77367	0
Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT	Problems related to social environment	XXI Factors influencing health status and contact with health services (Z21_)	495	254264	1.0141	0
