phenocode	name	num_cases	num_controls	gc_lambda	num_gw_significant
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_LUMBAR_SPINE_PELVIS	Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis	246	172399	0.9159	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL	Dislocation, sprain and strain of joints and ligaments at neck level	1641	174391	1.0245	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_SHOUL_GIRDLE	Dislocation, sprain and strain of joints and ligaments of shoulder girdle	3597	164456	1.0359	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_THORAX	Dislocation, sprain and strain of joints and ligaments of thorax	238	171641	0.91109	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_WRIST_HAND_LEVEL	Dislocation, sprain and strain of joints and ligaments at wrist and hand level	3332	161655	1.0202	0
ST19_DISLO_SPRAIN_STRAIN_JOINT_LIGAM_HIP	Dislocation, sprain and strain of joint and ligaments of hip	299	171283	0.95684	1
ST19_EARLY_COMPLICATIO_TRAUMA	Early complications of trauma	377	176522	0.987	0
ST19_EFFEC_FOREI_BODY_ENTERING_NATURAL_ORIFI	Effects of foreign body entering through natural orifice	3074	173825	1.0094	2
ST19_EFFEC_OTHER_EXTER_CAUSES	Effects of other external causes	254	173701	0.91765	1
ST19_EPIDU_HAEMORRHAGE	Epidural haemorrhage	104	113935	0.72038	0
ST19_FOCAL_BRAIN_INJURY	Focal brain injury	794	113935	1.0407	0
ST19_FOREI_BODY_ALIME_TRACT	Foreign body in alimentary tract	549	173825	1.0278	11
ST19_FOREI_BODY_EAR	Foreign body in ear	167	173825	0.84065	0
ST19_FOREI_BODY_EXTER_EYE	Foreign body on external eye	1798	173825	1.0288	2
ST19_FOREI_BODY_RESPI_TRACT	Foreign body in respiratory tract	549	173825	1.0197	2
ST19_FRACT_FEMUR	Fracture of femur	3065	171283	1.016	0
ST19_FRACT_FOOT_ANKLE	Fracture of foot, except ankle	2707	167639	1.024	0
ST19_FRACT_FOREA	Fracture of forearm	7714	166893	1.0436	6
ST19_FRACT_LOWER_LEG_INCLU_ANKLE	Fracture of lower leg, including ankle	8174	155283	1.0407	2
ST19_FRACT_LUMBAR_SPINE_PELVIS	Fracture of lumbar spine and pelvis	2163	172399	1.0316	0
ST19_FRACT_NECK	Fracture of neck	479	174391	1.0019	0
ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE	Fracture of rib(s), sternum and thoracic spine	3064	171641	1.0188	1
ST19_FRACT_SHOUL_UPPER_ARM	Fracture of shoulder and upper arm	4443	164456	1.0326	0
ST19_FRACT_SKULL_FACIAL_BONES	Fracture of skull and facial bones	2558	159846	1.0212	0
ST19_FRACT_WRIST_HAND_LEVEL	Fracture at wrist and hand level	4415	161655	1.024	2
ST19_FROSTBITE	Frostbite	116	176783	0.74747	0
ST19_HYPOTHERMIA	Hypothermia	172	173701	0.83324	1
ST19_ICTRAUOTHUNS	Other and unspecified intracranial injuries	277	166864	0.93888	0
ST19_INJURI_ABDOMEN_LOWER_BACK_LUMBAR_SPINE_PELVIS	Injuries to the abdomen, lower back, lumbar spine and pelvis	4500	172399	1.0103	1
ST19_INJURI_ANKLE_FOOT	Injuries to the ankle and foot	9260	167639	1.0383	2
ST19_INJURI_ELBOW_FOREA	Injuries to the elbow and forearm	10006	166893	1.0441	2
ST19_INJURI_HEAD	Injuries to the head	17053	159846	1.0212	0
ST19_INJURI_HIP_THIGH	Injuries to the hip and thigh	5616	171283	1.0122	0
ST19_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Injuries involving multiple body regions	313	176586	0.95548	0
ST19_INJURI_KNEE_LOWER_LEG	Injuries to the knee and lower leg	21616	155283	1.025	1
ST19_INJURI_NECK	Injuries to the neck	2508	174391	1.0127	0
ST19_INJURI_SHOUL_UPPER_ARM	Injuries to the shoulder and upper arm	12443	164456	1.0374	2
ST19_INJURI_THORAX	Injuries to the thorax	5258	171641	1.0188	0
ST19_INJURI_UNSPE_PART_TRUNK_LIMB_BODY_REGION	Injuries to unspecified part of trunk, limb or body region	769	176130	1.0393	0
ST19_INJURI_WRIST_HAND	Injuries to the wrist and hand	15244	161655	1.0446	2
ST19_INJURY_EYE_ORBIT	Injury of eye and orbit	1761	159846	1.0245	0
ST19_INJURY_INTRA_AB_ORGANS	Injury of intra-abdominal organs	258	172399	0.92117	0
ST19_INJURY_MUSCLE_TENDON_ANKLE_FOOT_LEVEL	Injury of muscle and tendon at ankle and foot level	226	167639	0.89203	0
ST19_INJURY_MUSCLE_TENDON_FOREA_LEVEL	Injury of muscle and tendon at forearm level	188	166893	0.84976	0
ST19_INJURY_MUSCLE_TENDON_HIP_THIGH_LEVEL	Injury of muscle and tendon at hip and thigh level	803	171283	1.0398	0
ST19_INJURY_MUSCLE_TENDON_LOWER_LEG_LEVEL	Injury of muscle and tendon at lower leg level	1700	155283	1.0311	0
ST19_INJURY_MUSCLE_TENDON_SHOUL_UPPER_ARM_LEVEL	Injury of muscle and tendon at shoulder and upper arm level	4444	164456	1.0465	0
ST19_INJURY_MUSCLE_TENDON_WRIST_HAND_LEVEL	Injury of muscle and tendon at wrist and hand level	1686	161655	1.0278	1
ST19_INJURY_NERVES_FOREA_LEVEL	Injury of nerves at forearm level	133	166893	0.78228	1
ST19_INJURY_NERVES_LOWER_LEG_LEVEL	Injury of nerves at lower leg level	102	155283	0.71113	1
ST19_INJURY_NERVES_SPINAL_CORD_NECK_LEVEL	Injury of nerves and spinal cord at neck level	183	174391	0.85517	0
ST19_INJURY_NERVES_WRIST_HAND_LEVEL	Injury of nerves at wrist and hand level	423	161655	1	0
ST19_INJURY_OTHER_UNSPE_INTRAT_ORGANS	Injury of other and unspecified intrathoracic organs	606	171641	1.0231	0
ST19_INJURY_UNSPE_BODY_REGION	Injury of unspecified body region	566	176130	1.025	0
ST19_INJURY_URINARY_PELVIC_ORGANS	Injury of urinary and pelvic organs	187	172399	0.85434	0
ST19_INTRACRATRAUMA	Intracranial trauma	10035	113935	1.0374	1
ST19_INTRACR_INJURY	Intracranial injury	7340	159846	1.0221	0
ST19_MALTR_SYNDR	Maltreatment syndromes	489	173701	1.0221	1
ST19_OPEN_WOUND_ABDOMEN_LOWER_BACK_PELVIS	Open wound of abdomen, lower back and pelvis	299	172399	0.95007	1
ST19_OPEN_WOUND_ANKLE_FOOT	Open wound of ankle and foot	977	167639	1.0422	0
ST19_OPEN_WOUND_FOREA	Open wound of forearm	855	166893	1.0402	0
ST19_OPEN_WOUND_HEAD	Open wound of head	6146	159846	1.0283	1
ST19_OPEN_WOUND_HIP_THIGH	Open wound of hip and thigh	306	171283	0.95864	1
ST19_OPEN_WOUND_LOWER_LEG	Open wound of lower leg	1382	155283	1.0297	0
ST19_OPEN_WOUND_SHOUL_UPPER_ARM	Open wound of shoulder and upper arm	170	164456	0.83817	1
ST19_OPEN_WOUND_THORAX	Open wound of thorax	167	171641	0.82222	0
ST19_OPEN_WOUND_WRIST_HAND	Open wound of wrist and hand	5361	161655	1.035	0
ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	Other complications of surgical and medical care, not elsewhere classified	782	162801	1.0426	0
ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1	Other and specified injuries of hip and thigh	170	171283	0.83653	0
ST19_OTHER_UNSPE_EFFEC_EXTER_CAUSES	Other and unspecified effects of external causes	3198	173701	1.0307	0
ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS	Other and unspecified injuries of abdomen, lower back and pelvis	120	172399	0.75972	0
ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT	Other and unspecified injuries of ankle and foot	352	167639	0.99163	1
ST19_OTHER_UNSPE_INJURI_HEAD	Other and unspecified injuries of head	354	159846	0.98885	0
ST19_OTHER_UNSPE_INJURI_LOWER_LEG	Other and unspecified injuries of lower leg	617	155283	1.0374	0
ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM	Other and unspecified injuries of shoulder and upper arm	215	164456	0.89332	0
ST19_OTHER_UNSPE_INJURI_THORAX	Other and unspecified injuries of thorax	138	171641	0.79769	0
ST19_OTHER_UNSPE_INJURI_WRIST_HAND	Other and unspecified injuries of wrist and hand	316	161655	0.9591	0
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	Poisoning by drugs, medicaments and biological substances	3783	173116	1.0393	0
ST19_POISO_MEDICI	Poisoning by medicine	3356	173116	1.0388	0
ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG	Poisoning by narcotics and psychodysleptics [hallucinogens]	170	173116	0.82507	0
ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED	Post-traumatic wound infection, not elsewhere classified	200	176522	0.87707	0
ST19_SEQUEL_INJURI_HEAD	Sequelae of injuries of head	512	173902	1.0202	0
ST19_SEQUEL_INJURI_LOWER_LIMB	Sequelae of injuries of lower limb	1162	173902	1.0354	0
ST19_SEQUEL_INJURI_NECK_TRUNK	Sequelae of injuries of neck and trunk	265	173902	0.93621	1
ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES	Sequelae of injuries, of poisoning and of other consequences of external causes	2997	173902	1.016	0
ST19_SEQUEL_INJURI_UPPER_LIMB	Sequelae of injuries of upper limb	1080	173902	1.0359	0
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Superficial injuries involving multiple body regions	206	176586	0.8792	0
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	Superficial injury of abdomen, lower back and pelvis	1490	172399	1.0354	1
ST19_SUPERF_INJURY_ANKLE_FOOT	Superficial injury of ankle and foot	1098	167639	1.0331	0
ST19_SUPERF_INJURY_FOREA	Superficial injury of forearm	914	166893	1.0479	0
ST19_SUPERF_INJURY_HEAD	Superficial injury of head	2144	159846	1.0302	2
ST19_SUPERF_INJURY_HIP_THIGH	Superficial injury of hip and thigh	1376	171283	1.0302	0
ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg	2476	155283	1.0331	1
ST19_SUPERF_INJURY_NECK	Superficial injury of neck	186	174391	0.85517	0
ST19_SUPERF_INJURY_SHOUL_UPPER_ARM	Superficial injury of shoulder and upper arm	1048	164456	1.0383	1
ST19_SUPERF_INJURY_THORAX	Superficial injury of thorax	1610	171641	1.0269	1
ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand	1926	161655	1.0393	1
ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol	285	175509	0.9269	0
ST19_TOXIC_EFFECT_CARBON_MONOX	Toxic effect of carbon monoxide	171	175509	0.82426	0
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	Toxic effect of contact with venomous animals	365	175509	0.98885	0
ST19_TOXIC_EFFECT_ETHAN	Toxic effect of ethanol	554	176345	1.0273	0
ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST	Toxic effect of other and unspecified substances	138	175509	0.7764	0
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	1390	175509	1.0292	0
ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand	478	161655	1.0145	0
ST19_TRAUMAT_ISCHA_MUSCLE	Traumatic ischaemia of muscle	144	176522	0.78582	0
ST19_TRAUMAT_SUBAR_HAEMORRHAGE	Traumatic subarachnoid haemorrhage	269	113935	0.9331	0
ST19_TRAUMAT_SUBDU_HAEMORRHAGE	Traumatic subdural haemorrhage	1160	113935	1.0398	1
STILL_ADULT	Adult-onset Still disease	2587	161452	1.0311	7
T1D	Type1 diabetes, definitions combined	2298	147723	0.9732	6
T1D_STRICT	Type 1 diabetes, strict definition	2014	147723	0.96272	8
T1D_STRICT1	Type 1 diabetes, strict definition, subgroup 1	1785	146313	0.96955	8
T1D_WIDE	Type 1 diabetes, wide definition	5657	147723	1.0042	12
T1D_WIDE1	Type 1 diabetes, wide definition, subgroup 1	3963	146313	0.98285	13
T1D_WIDE2	Type 1 diabetes, wide definition, subgroup 2	188	146313	0.85642	2
T2D	Type 2 diabetes, definitions combined	23364	147723	1.1792	47
T2D_WIDE	Type 2 diabetes, wide definition	13418	149703	1.1116	22
TBC_RESP	Respiratory tuberculosis	683	175961	1.0407	2
TEMPOROMANDIB	Temporomandibular joint disorders	2105	109346	1.0311	1
THROMBOCYTAEMIA	Essential (haemorrhagic) thrombocythaemia	280	176259	0.94156	1
THYROIDITIS	Thyroiditis	752	173061	1.0446	3
THYROID_DISORDER_IBD	Disorders of thyroid, IBD co-morbidities	3838	54876	1.0402	9
THYROTOXICOSIS	Thyrotoxicosis	3076	173061	1.046	9
TONGUEABNORMALITY	Tongue abnormality	599	176300	1.0292	0
TRAUMBRAIN_NONCONCUS	severe traumatic brain injury, does not include concussion	2296	174603	1.0231	0
TUBERCULOSIS	Tuberculosis	801	176098	1.0465	1
ULCERENTER	Ulcerative enterocolitis	375	170386	0.99163	2
ULCERILEO	Ulcerative ileocolitis	508	170386	1.0393	1
ULCERNAS	Ulcerative colitis, NAS	1649	170386	1.0465	2
ULCEROTH	Other ulcerative colitis	609	170386	1.0402	0
ULCERPROCT	Ulcerative proctitis	663	170386	1.0446	0
ULCERRECT	Ulcerative rectosigmoiditis	931	170386	1.0499	3
ULCER_ARTHR	Arthropathy in ulcerative colitis	113	175622	0.74063	1
VD_MI	Vascular dementia (multiple infarctations)	157	171075	0.83119	0
VD_SC	Vascular dementia (subcortical)	201	171075	0.87198	1
VD_U	Vascular dementia (undefined)	332	171075	0.98377	2
VIRALPNEUMOKNOWN	Viral pneumonia (known virus, not influenza)	453	156354	1.0169	0
VIRALPNEUMONAS	Viral pneumonia (unknown virus, not influenza)	388	156354	0.98977	1
VIT_DEF	Vitamin deficiency	470	170203	1.0288	1
VOCALCORDDYS	Vocal cord dysfunction	366	80365	0.99163	0
VWXY20_ACCIDENTS	Accidents	1394	175505	1.0475	0
VWXY20_BLOOD_ALCOHOL_ALCOHOL_INTOX_LEVEL	Blood alcohol or alcohol intoxication level	192	176518	0.85434	1
VWXY20_EVIDE_ALCOHOL_INVOLVM_DETERM_BLOOD_ALCOHOL_LEVEL	Evidence of alcohol involvement determined by blood alcohol level	105	176257	0.67527	0
VWXY20_FALL_SAME_LEVEL	Fall on same level	415	133625	1.0019	0
VWXY20_OTHER_EXTER_CAUSES_ACCIDENTAL_INJURY	Other external causes of accidental injury	1224	175505	1.0455	0
VWXY20_SUICI_OTHER_INTENTI_SELF_H	Suicide or other Intentional self-harm	40369	136530	1.1026	3
VWXY20_SUPPLE_FACTO_RELATED_CAUSES_MORBIDI_MORTA_CLASSIFIED_ELSEW	Supplementary factors related to causes of morbidity and mortality classified elsewhere	381	176518	0.98285	0
VWXY20_TRANSPO_ACCIDENTS	Transport accidents	177	175505	0.81857	0
VWXY20_TYPE_ACCIDENT	Type of accident	160	176518	0.80568	1
VWXY20_UNSPE_FALL	Unspecified fall	114	133852	0.71556	0
VWXY20_VAPAA_TAPATURMAT	!!!Vapaa-ajan tapaturmat	122	176241	0.74215	0
WEIGHTLOSS	Weight loss	862	176037	1.0345	0
WET_AMD	Wet age-related macular degeneration	1477	167536	1.0359	6
Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED	Acquired absence of organs, not elsewhere classified	102	159527	0.70306	0
Z21_ADDIT_CODES_LOCAT_DEFECT_INJURY_ILLNE	Additional codes for the location of defect, injury or illness	386	176513	0.99674	0
Z21_ADJUS_MANAG_IMPLANTNTED_DEVICE	Adjustment and management of implanted device	1473	158735	1.0259	1
Z21_ALCOHOL_ABUSE_COUNSELLI_SURVE	Alcohol abuse counselling and surveillance	107	176792	0.71667	2
Z21_ANTEN_SCREE	Antenatal screening	13491	148885	1.0664	22
Z21_ARTIF_OPENI_STATUS	Artificial opening status	302	159527	0.95548	0
Z21_ATTN_ARTIF_OPENI	Attention to artificial openings	241	158735	0.90543	0
Z21_CARE_INVOLVI_DIALY	Care involving dialysis	797	158735	1.0441	0
Z21_CARE_INVOLVI_USE_REHAB_PROCED	Care involving use of rehabilitation procedures	8970	158735	1.0576	0
Z21_CARRIER_INFECTIOUS_DISEA	Carrier of infectious disease	164	175461	0.79095	0
Z21_CONTACT_W_EXPOS_COMMUNICAB_DISEA	Contact with and exposure to communicable diseases	888	175461	1.0388	0
Z21_CONTRACEPTIVE_MANAG	Contraceptive management	10056	148885	1.0388	0
Z21_CONVALESCENCE	Convalescence	604	158735	1.045	1
Z21_COUNSELLI_RELATED_SEXUAL_ATTIT_BEHVI_ORIEN	Counselling related to sexual attitude, behaviour and orientation	127	156955	0.72336	1
Z21_DEPENDENCE_ENABL_MACHINES_DEVICES_NOT_ELSEW_CLASSIFIED	Dependence on enabling machines and devices, not elsewhere classified	106	159527	0.71003	1
Z21_DESEN_ALLERGE	Desensitization to allergens	556	175806	1.0407	0
Z21_EXAM_ENCOUNTER_ADMINISTR_PURPO	Examination and encounter for administrative purposes	123	99123	0.76242	0
Z21_EXAM_OBSER_OTH_REASO	Examination and observation for other reasons	10520	99123	1.0826	1
Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL	Family history of certain disabilities and chronic diseases leading to disablement	363	159527	1.0009	11
Z21_FAMILY_HISTORY_MALIG_NEOPLASM	Family history of malignant neoplasm	713	159527	1.0528	7
Z21_FIT_ADJ_OTH_DEVICES	Fitting and adjustment of other devices	3292	158735	1.0479	0
Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE	Follow-up care involving plastic surgery	529	158735	1.025	0
Z21_FOLLOW__EXAM_TREAT_CONDI_OTH_MALIG_NEOPLASMS	Follow-up examination after treatment for conditions other than malignant neoplasms	9872	99123	1.0547	0
Z21_FOLLOW__EXAM_TREAT_MALIG_NEOPLASMS	Follow-up examination after treatment for malignant neoplasms	1191	99123	1.0378	0
Z21_GENERAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	General examination and investigation of persons without complaint and reported diagnosis	16589	99123	1.1136	1
Z21_MEDICAL_OBSER_EVALU_SUSPECTED_DISEA_CONDI	Medical observation and evaluation for suspected diseases and conditions	25671	99123	1.1101	1
Z21_NEED_IMMUNI_OTH_SINGLE_VIRAL_DISEA	Need for immunization against other single viral diseases	261	175461	0.93265	1
Z21_OCCUPAT_EXPOS_RISK_	Occupational exposure to risk-factors	290	173018	0.94648	0
Z21_OTHER_MEDICAL_CARE	Other medical care	2366	158735	1.0273	0
Z21_OTHER_ORTHOPA_FOLLOW__CARE	Other orthopaedic follow-up care	722	158735	1.0302	0
Z21_OTHER_POSTS_STATES	Other postsurgical states	570	159527	1.0117	0
Z21_OTHER_PROBL_RELATED_PRIMARY_SUPPORT_GROUP_INCLU_FAMILY_CIRCUMSTANC	Other problems related to primary support group, including family circumstances	1433	173018	1.0364	0
Z21_OTHER_SPECIAL_EXAM_INVES_PERSONS_WO_COMPLA_REPOR_DIAGNOSIS	Other special examinations and investigations of persons without complaint or reported diagnosis	40388	99123	1.1248	4
Z21_OTHER_SURGI_FOLLOW__CARE	Other surgical follow-up care	262	158735	0.92602	0
Z21_OUTCO_DELIV	Outcome of delivery	4475	148885	1.0513	3
Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA	Personal history of certain other diseases	122	159527	0.76551	0
Z21_PERSONAL_HISTORY_MALIG_NEOPLASM	Personal history of malignant neoplasm	199	159527	0.8985	0
Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI	Personal history of other diseases and conditions	988	159527	1.0345	0
Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED	Personal history of risk-factors, not elsewhere classified	134	159527	0.76745	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_CIRCUMSTANC_RELATED_REPRODUCTION	Persons encountering health services in circumstances related to reproduction	28014	148885	1.0331	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_EXAM_INVES	Persons encountering health services for examination and investigation	77776	99123	1.1629	2
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC1	Persons encountering health services in other circumstances	19944	156955	1.0664	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2	Persons encountering health services in other circumstances	4853	156955	1.0455	2
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED	Persons encountering health services for other counselling and medical advice, not elsewhere classified	13639	156955	1.0601	0
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_HEALTH_CARE	Persons encountering health services for specific procedures and health care	18164	158735	1.0364	3
Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED	Persons encountering health services for specific procedures, not carried out	452	158735	1.0141	0
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_COMMUNICAB_DISEA	Persons with potential health hazards related to communicable diseases	1438	175461	1.0331	0
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_FAMILY_PERSONAL_HISTORY_CERTA_CONDI_INFLUENCI_HEALTH_STATUS	Persons with potential health hazards related to family and personal history and certain conditions influencing health status	17372	159527	1.0117	2
Z21_PERSONS_W_POTEN_HEALTH_HAZARDS_RELATED_SOCIO_PSYCHOSO_CIRCUMSTANC	Persons with potential health hazards related to socioeconomic and psychosocial circumstances	3881	173018	1.0359	2
Z21_POSTPA_CARE_EXAMI	Postpartum care and examination	2163	148885	1.0297	3
Z21_PREGNAC_EXAM_TEST	Pregnancy examination and test	3729	148885	1.0326	1
Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS	Presence of cardiac and vascular implants and grafts	5991	159527	1.0417	3
Z21_PRESENCE_OTH_DEVICES	Presence of other devices	2065	159527	1.0378	1
Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS	Presence of other functional implants	6234	159527	1.0259	2
Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC	Problems related to certain psychosocial circumstances	1199	173018	1.0388	0
Z21_PROBL_RELATED_EMPLO_UNEMP	Problems related to employment and unemployment	233	173018	0.86061	0
Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC	Problems related to housing and economic circumstances	158	173018	0.80769	0
Z21_PROBL_RELATED_LIFESTYLE	Problems related to lifestyle	978	156955	1.0436	0
Z21_PROBL_RELATED_LIFE_M_DIFFICULTY	Problems related to life-management difficulty	1103	156955	1.0316	0
Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE	Problems related to medical facilities and other health care	626	156955	1.0221	0
Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH	Problems related to negative life events in childhood	200	173018	0.87707	0
Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT	Problems related to social environment	313	173018	0.94424	0
Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE	Procedures for purposes other than remedying health state	308	158735	0.95864	0
Z21_PROCREATIVE_MANAG	Procreative management	3297	148885	1.0518	1
Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO	Routine general health check-up of defined subpopulation	163	99123	0.78897	0
Z21_SPECIAL_SCREEN_EXAM_INFECTIOUS_PARASITIC_DISEA	Special screening examination for infectious and parasitic diseases	5246	99123	1.0436	1
Z21_SPECIAL_SCREEN_EXAM_NEOPLASMS	Special screening examination for neoplasms	493	99123	1.0231	0
Z21_SPECIAL_SCREEN_EXAM_OTH_DISEA_DISORD	Special screening examination for other diseases and disorders	1276	99123	1.0738	1
Z21_SUPERV_HIGH_R_PREGNAC	Supervision of high-risk pregnancy	6171	148885	1.0475	2
Z21_SUPERV_NORMAL_PREGNAC1	Supervision of normal pregnancy	11489	148885	1.0557	22
Z21_TOBAC_USE	Tobacco use	263	176636	0.92822	1
Z21_TRANSPLANTED_ORGAN_TISSUE_STATUS	Transplanted organ and tissue status	1022	159527	1.0393	1
