CID	BIOCHEMICAL_NAME	SUPER_PATHWAY	HMDB_ID	LINK
C999917351	X - 17351	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917351_primary_mac5.epacts.gz
C999917353	X - 17353	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917353_primary_mac5.epacts.gz
C999917354	X - 17354	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917354_primary_mac5.epacts.gz
C999917357	X - 17357	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917357_primary_mac5.epacts.gz
C999917361	X - 17361	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917361_primary_mac5.epacts.gz
C999917367	X - 17367	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917367_primary_mac5.epacts.gz
C999917371	X - 17371	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917371_primary_mac5.epacts.gz
C999917438	X - 17438	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917438_primary_mac5.epacts.gz
C999917612	X - 17612	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917612_primary_mac5.epacts.gz
C999917653	X - 17653	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917653_primary_mac5.epacts.gz
C999917654	X - 17654	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917654_primary_mac5.epacts.gz
C999917676	X - 17676	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917676_primary_mac5.epacts.gz
C999917685	X - 17685	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917685_primary_mac5.epacts.gz
C999917686	X - 17686	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999917686_primary_mac5.epacts.gz
C999917690	X - 17690	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999917690_primary_mac5.epacts.gz
C999918345	X - 18345	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999918345_primary_mac5.epacts.gz
C999918886	X - 18886	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918886_primary_mac5.epacts.gz
C999918887	X - 18887	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918887_primary_mac5.epacts.gz
C999918888	X - 18888	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918888_primary_mac5.epacts.gz
C999918899	X - 18899	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918899_primary_mac5.epacts.gz
C999918901	X - 18901	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918901_primary_mac5.epacts.gz
C999918913	X - 18913	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918913_primary_mac5.epacts.gz
C999918921	X - 18921	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918921_primary_mac5.epacts.gz
C999918922	X - 18922	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999918922_primary_mac5.epacts.gz
C999918935	X - 18935	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999918935_primary_mac5.epacts.gz
C999919141	X - 19141	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999919141_primary_mac5.epacts.gz
C999919183	X - 19183	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999919183_primary_mac5.epacts.gz
C999919438	X - 19438	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999919438_primary_mac5.epacts.gz
C999921258	X - 21258	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921258_primary_mac5.epacts.gz
C999921285	X - 21285	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921285_primary_mac5.epacts.gz
C999921286	X - 21286	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921286_primary_mac5.epacts.gz
C999921310	X - 21310	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921310_primary_mac5.epacts.gz
C999921312	X - 21312	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921312_primary_mac5.epacts.gz
C999921319	X - 21319	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921319_primary_mac5.epacts.gz
C999921339	X - 21339	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921339_primary_mac5.epacts.gz
C999921353	X - 21353	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921353_primary_mac5.epacts.gz
C999921355	X - 21355	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921355_primary_mac5.epacts.gz
C999921364	X - 21364	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921364_primary_mac5.epacts.gz
C999921383	X - 21383	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921383_primary_mac5.epacts.gz
C999921410	X - 21410	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921410_primary_mac5.epacts.gz
C999921441	X - 21441	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921441_primary_mac5.epacts.gz
C999921442	X - 21442	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921442_primary_mac5.epacts.gz
C999921448	X - 21448	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921448_primary_mac5.epacts.gz
C999921467	X - 21467	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921467_primary_mac5.epacts.gz
C999921470	X - 21470	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921470_primary_mac5.epacts.gz
C999921471	X - 21471	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921471_primary_mac5.epacts.gz
C999921607	X - 21607	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921607_primary_mac5.epacts.gz
C999921733	X - 21733	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921733_primary_mac5.epacts.gz
C999921736	X - 21736	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921736_primary_mac5.epacts.gz
C999921740	X - 21740	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921740_primary_mac5.epacts.gz
C999921742	X - 21742	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921742_primary_mac5.epacts.gz
C999921752	X - 21752	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921752_primary_mac5.epacts.gz
C999921796	X - 21796	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921796_primary_mac5.epacts.gz
C999921803	X - 21803	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921803_primary_mac5.epacts.gz
C999921807	X - 21807	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921807_primary_mac5.epacts.gz
C999921815	X - 21815	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921815_primary_mac5.epacts.gz
C999921821	X - 21821	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921821_primary_mac5.epacts.gz
C999921829	X - 21829	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921829_primary_mac5.epacts.gz
C999921830	X - 21830	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921830_primary_mac5.epacts.gz
C999921831	X - 21831	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921831_primary_mac5.epacts.gz
C999921834	X - 21834	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999921834_primary_mac5.epacts.gz
C999921839	X - 21839	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921839_primary_mac5.epacts.gz
C999921842	X - 21842	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921842_primary_mac5.epacts.gz
C999921845	X - 21845	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921845_primary_mac5.epacts.gz
C999921959	X - 21959	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999921959_primary_mac5.epacts.gz
C999922143	X - 22143	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999922143_primary_mac5.epacts.gz
C999922162	X - 22162	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999922162_primary_mac5.epacts.gz
C999922508	X - 22508	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999922508_primary_mac5.epacts.gz
C999922509	X - 22509	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999922509_primary_mac5.epacts.gz
C999922519	X - 22519	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999922519_primary_mac5.epacts.gz
C999922520	X - 22520	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999922520_primary_mac5.epacts.gz
C999922771	X - 22771	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999922771_primary_mac5.epacts.gz
C999922776	X - 22776	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999922776_primary_mac5.epacts.gz
C999923157	X - 23157	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923157_primary_mac5.epacts.gz
C999923276	X - 23276	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923276_primary_mac5.epacts.gz
C999923583	X - 23583	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923583_primary_mac5.epacts.gz
C999923587	X - 23587	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923587_primary_mac5.epacts.gz
C999923590	X - 23590	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923590_primary_mac5.epacts.gz
C999923593	X - 23593	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923593_primary_mac5.epacts.gz
C999923636	X - 23636	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923636_primary_mac5.epacts.gz
C999923639	X - 23639	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923639_primary_mac5.epacts.gz
C999923641	X - 23641	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923641_primary_mac5.epacts.gz
C999923644	X - 23644	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923644_primary_mac5.epacts.gz
C999923655	X - 23655	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923655_primary_mac5.epacts.gz
C999923657	X - 23657	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923657_primary_mac5.epacts.gz
C999923662	X - 23662	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923662_primary_mac5.epacts.gz
C999923665	X - 23665	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923665_primary_mac5.epacts.gz
C999923666	X - 23666	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923666_primary_mac5.epacts.gz
C999923678	X - 23678	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923678_primary_mac5.epacts.gz
C999923680	X - 23680	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923680_primary_mac5.epacts.gz
C999923739	X - 23739	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923739_primary_mac5.epacts.gz
C999923780	X - 23780	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923780_primary_mac5.epacts.gz
C999923782	X - 23782	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923782_primary_mac5.epacts.gz
C999923787	X - 23787	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923787_primary_mac5.epacts.gz
C999923974	X - 23974	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999923974_primary_mac5.epacts.gz
C999923997	X - 23997	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999923997_primary_mac5.epacts.gz
C999924295	X - 24295	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924295_primary_mac5.epacts.gz
C999924306	X - 24306	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924306_primary_mac5.epacts.gz
C999924307	X - 24307	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924307_primary_mac5.epacts.gz
C999924309	X - 24309	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924309_primary_mac5.epacts.gz
C999924328	X - 24328	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924328_primary_mac5.epacts.gz
C999924334	X - 24334	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924334_primary_mac5.epacts.gz
C999924337	X - 24337	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924337_primary_mac5.epacts.gz
C999924344	X - 24344	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924344_primary_mac5.epacts.gz
C999924352	X - 24352	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924352_primary_mac5.epacts.gz
C999924411	X - 24411	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924411_primary_mac5.epacts.gz
C999924418	X - 24418	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924418_primary_mac5.epacts.gz
C999924422	X - 24422	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924422_primary_mac5.epacts.gz
C999924425	X - 24425	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924425_primary_mac5.epacts.gz
C999924431	X - 24431	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924431_primary_mac5.epacts.gz
C999924432	X - 24432	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924432_primary_mac5.epacts.gz
C999924455	X - 24455	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924455_primary_mac5.epacts.gz
C999924456	X - 24456	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924456_primary_mac5.epacts.gz
C999924462	X - 24462	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924462_primary_mac5.epacts.gz
C999924473	X - 24473	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924473_primary_mac5.epacts.gz
C999924475	X - 24475	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924475_primary_mac5.epacts.gz
C999924494	X - 24494	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924494_primary_mac5.epacts.gz
C999924518	X - 24518	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924518_primary_mac5.epacts.gz
C999924541	X - 24541	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924541_primary_mac5.epacts.gz
C999924544	X - 24544	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924544_primary_mac5.epacts.gz
C999924546	X - 24546	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924546_primary_mac5.epacts.gz
C999924549	X - 24549	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924549_primary_mac5.epacts.gz
C999924556	X - 24556	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924556_primary_mac5.epacts.gz
C999924571	X - 24571	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924571_primary_mac5.epacts.gz
C999924574	X - 24574	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924574_primary_mac5.epacts.gz
C999924588	X - 24588	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924588_primary_mac5.epacts.gz
C999924637	X - 24637	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924637_primary_mac5.epacts.gz
C999924657	X - 24657	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924657_primary_mac5.epacts.gz
C999924669	X - 24669	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924669_primary_mac5.epacts.gz
C999924699	X - 24699	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924699_primary_mac5.epacts.gz
C999924728	X - 24728	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924728_primary_mac5.epacts.gz
C999924736	X - 24736	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924736_primary_mac5.epacts.gz
C999924757	X - 24757	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924757_primary_mac5.epacts.gz
C999924762	X - 24762	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924762_primary_mac5.epacts.gz
C999924811	X - 24811	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924811_primary_mac5.epacts.gz
C999924812	X - 24812	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924812_primary_mac5.epacts.gz
C999924849	X - 24849	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924849_primary_mac5.epacts.gz
C999924947	X - 24947	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924947_primary_mac5.epacts.gz
C999924949	X - 24949	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924949_primary_mac5.epacts.gz
C999924951	X - 24951	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924951_primary_mac5.epacts.gz
C999924970	X - 24970	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924970_primary_mac5.epacts.gz
C999924972	X - 24972	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999924972_primary_mac5.epacts.gz
C999924980	X - 24980	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999924980_primary_mac5.epacts.gz
C999925172	X - 25172	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925172_primary_mac5.epacts.gz
C999925265	X - 25265	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925265_primary_mac5.epacts.gz
C999925266	X - 25266	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925266_primary_mac5.epacts.gz
C999925267	X - 25267	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925267_primary_mac5.epacts.gz
C999925271	X - 25271	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925271_primary_mac5.epacts.gz
C999925279	X - 25279	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925279_primary_mac5.epacts.gz
C999925343	X - 25343	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925343_primary_mac5.epacts.gz
C999925371	X - 25371	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925371_primary_mac5.epacts.gz
C999925417	X - 25417	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925417_primary_mac5.epacts.gz
C999925419	X - 25419	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925419_primary_mac5.epacts.gz
C999925420	X - 25420	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925420_primary_mac5.epacts.gz
C999925422	X - 25422	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925422_primary_mac5.epacts.gz
C999925433	X - 25433	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925433_primary_mac5.epacts.gz
C999925503	X - 25503	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925503_primary_mac5.epacts.gz
C999925519	X - 25519	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925519_primary_mac5.epacts.gz
C999925520	X - 25520	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925520_primary_mac5.epacts.gz
C999925617	X - 25617	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925617_primary_mac5.epacts.gz
C999925790	X - 25790	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925790_primary_mac5.epacts.gz
C999925793	X - 25793	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925793_primary_mac5.epacts.gz
C999925802	X - 25802	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925802_primary_mac5.epacts.gz
C999925828	X - 25828	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925828_primary_mac5.epacts.gz
C999925937	X - 25937	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999925937_primary_mac5.epacts.gz
C999925957	X - 25957	Uncharacterized		http://share.sph.umich.edu/metsim_metabqtl/C999925957_primary_mac5.epacts.gz
C999926054	X - 26054	Uncharacterized	unknown	http://share.sph.umich.edu/metsim_metabqtl/C999926054_primary_mac5.epacts.gz
