phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM	Other abnormal immunological findings in serum	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	233	212004	0.91722	0
R18_OTHER_GENERAL_SYMPTOMS_SIGNS	Other general symptoms and signs	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	544	172999	1.0292	0
R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA	Other ill-defined and unspecified causes of mortality	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	343	218349	0.96227	1
R18_OTHER_LACK_COORD	Other lack of coordination	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	200	209369	0.87495	0
R18_OTHER_SKIN_CHANG	Other skin changes	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1430	207548	1.0311	1
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS	Other symptoms and signs involving the circulatory and respiratory systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	719	163123	1.0369	0
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE	Other symptoms and signs involving cognitive functions and awareness	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	7142	196383	1.0264	2
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	Other symptoms and signs involving the digestive system and abdomen	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	2592	161968	1.0245	1
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP	Other symptoms and signs involving general sensations and perceptions	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	487	196383	1.0155	0
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS	Other symptoms and signs involving the nervous and musculoskeletal systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	6566	209369	1.0615	1
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM	Other symptoms and signs involving the urinary system	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1064	202910	1.0398	0
R18_PAIN_ASSOCIATED_W_MICTU	Pain associated with micturition	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1531	202910	1.0378	1
R18_PAIN_NOT_ELSEW_CLASSIFIED	"Pain, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	3811	172999	1.0393	0
R18_PAIN_THROAT_CHEST	Pain in throat and chest	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	24609	163123	1.0996	0
R18_POLYURIA	Polyuria	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	3340	202910	1.0273	1
R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT	Rash and other nonspecific skin eruption	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1540	207548	1.025	3
R18_RETEN_URINE	Retention of urine	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4999	202910	1.0131	0
R18_SENILITY	Senility	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	105	172999	0.7241	1
R18_SHOCK_NOT_ELSEW_CLASSIFIED	"Shock, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	104	172999	0.73084	0
R18_SOMNOLENCE	Somnolence	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	173	218619	0.83859	0
R18_SOMNO_STUPOR_COMA	"Somnolence, stupor and coma"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	726	196383	1.0398	0
R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED	"Speech disturbances, not elsewhere classified"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1068	213735	1.0354	0
R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE	Symptoms and signs concerning food and fluid intake	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1347	172999	1.0302	0
R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI	Symptoms and signs involving appearance and behaviour	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	93	196383	0.69613	0
R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS	Symptoms and signs involving the circulatory and respiratory systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	55669	163123	1.1152	0
R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	22409	196383	1.0513	2
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN	Symptoms and signs involving the digestive system and abdomen	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	56824	161968	1.1233	1
R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE	Symptoms and signs involving emotional state	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	405	196383	0.99441	2
R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS	Symptoms and signs involving the nervous and musculoskeletal systems	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	9423	209369	1.0552	0
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE	Symptoms and signs involving the skin and subcutaneous tissue	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	11244	207548	1.034	0
R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE	Symptoms and signs involving speech and voice	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	5057	213735	1.0197	0
R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM	Symptoms and signs involving the urinary system	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	15882	202910	1.0288	0
R18_SYNCO_COLLAP	Syncope and collapse	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	8140	172999	1.0335	1
R18_UNKNO_UNSPE_CAUSES_MORBIDI	Unknown and unspecified causes of morbidity	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1225	172999	1.1273	7
R18_UNSPE_HAEMATU	Unspecified haematuria	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	6619	202910	1.0117	2
R18_UNSPE_JAUND	Unspecified jaundice	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	696	161968	1.0345	0
R18_UNSPE_URINARY_INCONTINENCE	Unspecified urinary incontinence	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	1357	202910	1.0494	0
R18_VOICE_DISTU	Voice disturbances	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	4006	213735	1.0283	0
REAC_ARTHRO_NOS	Other/unspecified reactive arthropathies	Rheuma endpoints	971	217683	1.0398	4
RESPIRATORYINSUFF	Respiratory insufficiency	Interstitial lung disease endpoints	878	136767	1.0455	0
RESP_ILL_DIS_CLASS_ELSEWHERE	Respiratory disorders in diseases classified elsewhere	Interstitial lung disease endpoints	165	218627	0.82222	0
RHEUMA_ARHTROPAT_REACTIVE	"Reactive arthropathies, FINNGEN"	Rheuma endpoints	1109	172834	1.0402	3
RHEUMA_CHRYSTAL	"Chrystal arthropathies, rheuma endpoint"	Rheuma endpoints	155	172834	0.83038	0
RHEUMA_ENDPOINTS	Finngen Rheumatological endpoints	Rheuma endpoints	45958	172834	1.151	7
RHEUMA_NOS	Other/unspecified rheumatoid arthritis	Rheuma endpoints	1925	215389	1.0402	5
RHEUMA_OTHER_WIDE	"Other (seronegative) rheumatoid arthritis, wide"	Rheuma endpoints	2993	215389	1.0378	4
RHEUMA_SERONEG	Seronegative rheumatoid arthritis	Rheuma endpoints	1937	172834	1.0359	4
RHEUMA_SEROPOS	Seropositive rheumatoid arthritis	Rheuma endpoints	4596	172834	1.0494	12
RHEUMA_SEROPOS_OTH	Other/unspecified seropositiverheumatoid arthritis	Rheuma endpoints	4539	214196	1.0542	11
RHEUMA_SEROPOS_STRICT	"Seropositive rheumatoid arthritis, strict definition"	Rheuma endpoints	1297	214364	1.0426	4
RHEUMA_SEROPOS_WIDE	"Seropositive rheumatoid arthritis, wide"	Rheuma endpoints	4594	214196	1.0562	10
RHEU_ARTHRITIS_OTH	Other arthritis (FG)	Rheuma endpoints	5109	172834	1.0216	4
RHINITIS_VASOMOTOR	Vasomotor rhinitis (mode)	Comorbidities of Asthma	947	216195	1.0364	0
RX_ANTIHYP	Antihypertensive medication - note that there are other indications	Drug purchase endpoints	107287	111505	1.2705	74
RX_CODEINE_TRAMADOL	Codeine or tramadol medication	Drug purchase endpoints	28511	190281	1.1299	1
RX_CROHN_1STLINE	First line medication for Crohns disease	Drug purchase endpoints	36764	182028	1.1152	10
RX_CROHN_2NDLINE	Second line medication for Crohns disease	Drug purchase endpoints	9669	209123	1.0504	14
RX_GLUCOSAMINE	Glucosamine medication	Drug purchase endpoints	11199	207593	1.0596	0
RX_INFERTILITY	Medical treatment for female infertility	Drug purchase endpoints	2706	120873	1.0245	0
RX_PARACETAMOL_NSAID	Paracetamol of NSAID medication	Drug purchase endpoints	172938	45854	1.1824	8
RX_RHEUMA_BIOLOGICAL	Biological medication for rheuma	Drug purchase endpoints	1802	216990	1.0388	6
RX_STATIN	Statin medication	IX Diseases of the circulatory system (I9_)	68782	150010	1.2378	100
SCND_OTH_COXARTHROSIS	Other secondary coxarthrosis	Rheuma endpoints	419	208083	1.0014	0
SCND_OTH_KNEEARTHROSIS	Other secondary gonarthrosis	Rheuma endpoints	657	195996	1.0354	0
SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	Interstitial lung disease endpoints	470	208324	1.0094	0
SFN	Small fibre neuropathy	Neurological endpoints	243	215718	0.91284	0
SLEEP	Sleep disorders (combined)	Neurological endpoints	19155	197545	1.1121	3
SLE_FG	SLE (Finngen)	Rheuma endpoints	538	176590	1.0402	7
SLE_NOS	"Systemic lupus erythematosus, unspecified"	Rheuma endpoints	442	218254	1.0127	3
SLE_OTH	Other forms of systemic lupus erythematosus	Rheuma endpoints	123	218254	0.76435	0
SLE_STRICT	"SLE, strict definition"	Rheuma endpoints	510	218282	1.0283	4
SMOKING	Smoking	Miscellaneous, not yet classified endpoints	1321	136767	1.0533	1
SMOKING_DEPEND	Smoking dependancy	Comorbidities of Asthma	962	217471	1.0523	1
SPONDYLOARTHRITIS	Spondyloarthritis	Comorbidities of Interstitial lung disease endpoints	3037	198544	1.045	10
SPONDYLOPATHY_FG	Spondylopathies (FG)	Rheuma endpoints	2260	172834	1.0288	11
ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED	"Adverse effects, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2899	214469	1.0292	1
ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT	!Aliquae complicationes praecoces traumatis	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	517	218275	1.0221	0
ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED	Burns classified according to extent of body surface involved	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	129	218001	0.76667	0
ST19_BURNS_CORROSIO	Burns and corrosions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2111	216681	1.0288	0
ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS	Burns and corrosions confined to eye and internal organs	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	436	216681	1.0089	1
ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE	"Burns and corrosions of external body surface, specified by site"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1523	216681	1.0359	2
ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS	Burns and corrosions of multiple body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	133	217998	0.76667	0
ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS	Burns and corrosions of multiple and unspecified body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	312	216681	0.95413	0
ST19_BURN_CORROSION_ANKLE_FOOT	Burn and corrosion of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	178	217952	0.84685	0
ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA	Burn and corrosion confined to eye and adnexa	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	374	217759	0.98977	1
ST19_BURN_CORROSION_HEAD_NECK	Burn and corrosion of head and neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	305	217825	0.95007	0
ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT	"Burn and corrosion of hip and lower limb, except ankle and foot"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	277	217854	0.94245	0
ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND	"Burn and corrosion of shoulder and upper limb, except wrist and hand"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	270	217861	0.92911	1
ST19_BURN_CORROSION_TRUNK	Burn and corrosion of trunk	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	364	217766	0.97641	0
ST19_BURN_CORROSION_WRIST_HAND	Burn and corrosion of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	443	217687	1.0136	0
ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of cardiac and vascular prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	263	199271	0.93221	0
ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC	"Complications following infusion, transfusion and therapeutic injection"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	180	199271	0.85642	0
ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of genitourinary prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	297	199271	0.96136	1
ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of internal orthopaedic prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3231	199271	1.0335	0
ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of other internal prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	370	199271	0.99116	1
ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT	Complications peculiar to reattachment and amputation	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	94	199271	0.70672	0
ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED	"Complications of procedures, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	15487	199271	1.0354	0
ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	"Complications of surgical and medical care, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	19521	199271	1.0412	0
ST19_CONCUSSION	Concussion	Neurological endpoints	10527	136576	1.0465	1
ST19_CONTU_ANKLE	Contusion of ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	462	206804	1.0084	0
ST19_CONTU_OTHER_UNSPE_PARTS_FOOT	Contusion of other and unspecified parts of foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	527	206804	1.0326	1
ST19_CONTU_TOES_WO_DAMAGE_NAIL	Contusion of toe(s) without damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	238	206804	0.91153	0
ST19_CONTU_TOES_W_DAMAGE_NAIL	Contusion of toe(s) with damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	113	206804	0.74519	0
ST19_CRUSHI_INJURY_WRIST_HAND	Crushing injury of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	184	199036	0.86987	2
ST19_DIFFU_BRAIN_INJURY	Diffuse brain injury	Neurological endpoints	656	136576	1.0264	1
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL	"Dislocation, sprain and strain of joints and ligaments at ankle and foot level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5848	206804	1.0331	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW	"Dislocation, sprain and strain of joints and ligaments of elbow"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	841	205768	1.0402	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_HEAD	"Dislocation, sprain and strain of joints and ligaments of head"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	564	196254	1.0245	1
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_KNEE	"Dislocation, sprain and strain of joints and ligaments of knee"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	12126	191178	1.047	2
